taxon,distance,sample_id
AZC7E_114,0.5566743580994188,CtoT
AZC9C_6,0.7095638596546812,CtoT
AZC9C_7,0.06541418330963898,CtoT
AZC9C_18,0.3983274489949231,CtoT
AZC9C_29,0.536989901957828,CtoT
AZC9C_32,0.17873586938943836,CtoT
AZC9C_40,0.06372797212922748,CtoT
AZC9C_53,0.7454933118479147,CtoT
AZC9C_54,0.2413791425572235,CtoT
AZC9C_61,0.17510475760721614,CtoT
AZC9C_68,0.4387977597422449,CtoT
AZC9C_71,0.642661991093204,CtoT
AZC9C_75,0.6149514066990716,CtoT
AZC9C_86,0.3296549513823547,CtoT
AZC9C_93,0.5974419674653576,CtoT
AZC9C_95,0.42846421165625737,CtoT
AZC9C_96,0.23239639867993683,CtoT
AZC9C_98,0.38005148292797836,CtoT
AZC9C_106,0.04817581025302899,CtoT
AZC9C_112,0.3556298436489661,CtoT
AZC9C_113,0.27195714062646353,CtoT
AZC9C_116,0.20352865266338852,CtoT
AZC3J_3,0.2941958995758045,CtoE
AZC3J_18,0.5319010622752971,CtoE
AZC3J_28,0.23040223491774298,CtoE
AZC3J_34,0.5862041332551537,CtoE
AZC3J_55,0.32636182506992373,CtoE
AZC3J_64,0.31896290081987305,CtoE
AZC3J_73,0.40234493014976136,CtoE
AZC3J_74,0.09131590853920753,CtoE
AZC3J_76,0.4651667431254509,CtoE
AZC3J_79,0.30190686151861257,CtoE
AZC3J_81,0.19478351361323534,CtoE
AZC3J_87,0.609151178478477,CtoE
AZC3J_91,0.24715838209633528,CtoE
AZC3J_99,0.27478258040799997,CtoE
AZC5T_8,0.3163745895996995,CtoE
AZC5T_14,0.43213794752898843,CtoE
AZC5T_19,0.3570436888215193,CtoE
AZC5T_22,0.2310305732318227,CtoE
AZC5T_30,0.44185167458044045,CtoE
AZC5T_37,0.3630159653662118,CtoE
AZC5T_38,0.6242447930346823,CtoE
AZC5T_44,0.41422730000454644,CtoE
AZC5T_57,0.31863615466895945,CtoE
AZC5T_64,0.32081863954082623,CtoE
AZC5T_66,0.5256076294922062,CtoE
AZC5T_68,0.41308215355135997,CtoE
AZC5T_69,0.2530619838417162,CtoE
AZC5T_78,0.2734557999946078,CtoE
AZC5T_80,0.7159082950056133,CtoE
AZC5T_85,0.3032697781951072,CtoE
AZC5T_87,0.3016768422160524,CtoE
AZC5T_93,0.5321596558101341,CtoE
AZC5T_94,0.5225217232393679,CtoE
AZC5T_97,0.11819848268944413,CtoE
AZC5T_98,0.32730471736178396,CtoE
AZC5T_104,0.13626238971719973,CtoE
AZC5T_107,0.4616472012408638,CtoE
AZC5T_109,0.43525342083232693,CtoE
AZC5T_119,0.2943996507758124,CtoE
AZC5T_120,0.2556278177768896,CtoE
