taxon,distance,sample_id,donor,recipient,mean_d0_abundance,fold_change,colonization,colonization_binary,independence,donor_diversity,recipient_diversity,diversity_ratio,donor_abd
AZC7E_76,0.619177804726466,EtoT,E,T,0.00065502525615425,1.09127628434011,non-colonized,0,15.75,4.06235438221927,3.54157208843192,1.14704833920744,0.00142226464938457
AZC7E_77,0.332223149059372,EtoT,E,T,0.0002393456995615,0.893286380446387,non-colonized,0,16.65,4.06235438221927,3.54157208843192,1.14704833920744,0.00154554702737987
AZC7E_79,1.7405874885588,EtoT,E,T,1.64521207348e-05,422.550227819671,colonized,1,18.15,4.06235438221927,3.54157208843192,1.14704833920744,0.00525147448087453
AZC7E_80,3.67641023902507,EtoT,E,T,4.072793610592e-05,1.29711174666338,non-colonized,0,15.31,4.06235438221927,3.54157208843192,1.14704833920744,0.00500993193686791
AZC7E_84,0.903922839211084,EtoT,E,T,5.0612710931e-07,1565.75397081851,non-colonized,0,20.59,4.06235438221927,3.54157208843192,1.14704833920744,0.0022344626827557
AZC7E_87,1.1643032607216,EtoT,E,T,3.5833094833e-07,9188.91445239119,colonized,1,14.5,4.06235438221927,3.54157208843192,1.14704833920744,0.00427134034945715
AZC7E_88,0.590823996544655,EtoT,E,T,1.20257914692e-06,965.408033324667,non-colonized,0,19.65,4.06235438221927,3.54157208843192,1.14704833920744,0.00158863217897728
AZC7E_89,5.0913621356036,EtoT,E,T,7.7940052302e-07,15587.8630339752,colonized,1,19.95,4.06235438221927,3.54157208843192,1.14704833920744,0.0127702114834667
AZC7E_91,1.1249391912126,EtoT,E,T,0.00033781766065187,0.342121509476415,non-colonized,0,8.97,4.06235438221927,3.54157208843192,1.14704833920744,0.00272785980633088
AZC7E_93,1.07963174714856,EtoT,E,T,0.00010588618102374,60.203512903251,non-colonized,0,17.2,4.06235438221927,3.54157208843192,1.14704833920744,0.00270506491701068
AZC7E_94,0.629986713101977,EtoT,E,T,1.563686637545e-05,179.396253601448,non-colonized,0,21.76,4.06235438221927,3.54157208843192,1.14704833920744,0.00162320705660065
AZC7E_95,0.913704111652864,EtoT,E,T,6.964520376e-07,3008.39564642855,non-colonized,0,20.57,4.06235438221927,3.54157208843192,1.14704833920744,0.00239035268952205
AZC7E_97,1.62991946014927,EtoT,E,T,0.00013969456000469,0.710374060365171,non-colonized,0,13.85,4.06235438221927,3.54157208843192,1.14704833920744,0.00439523974058185
AZC7E_101,1.80589494750501,EtoT,E,T,3.3601204007e-07,17680.4715498592,colonized,1,20.22,4.06235438221927,3.54157208843192,1.14704833920744,0.00359369194381709
AZC7E_104,4.13977757358176,EtoT,E,T,5.2633696837e-07,13286.0024891125,colonized,1,18.27,4.06235438221927,3.54157208843192,1.14704833920744,0.0075459100269767
AZC7E_105,4.11254855752369,EtoT,E,T,3.53744101563e-05,13.9028236302921,non-colonized,0,16.42,4.06235438221927,3.54157208843192,1.14704833920744,0.00553848987271913
AZC7E_106,3.8341363646467,EtoT,E,T,2.120829761019e-05,6.600000276243,non-colonized,0,20.5,4.06235438221927,3.54157208843192,1.14704833920744,0.00447199732428522
AZC7E_109,1.6504908894041,EtoT,E,T,7.947741507349e-05,80.7496603698758,non-colonized,0,22.18,4.06235438221927,3.54157208843192,1.14704833920744,0.00433379073668271
AZC7E_113,15.5032687900588,EtoT,E,T,5.580666705778e-05,1376.62448437037,colonized,1,18.45,4.06235438221927,3.54157208843192,1.14704833920744,0.0617611763275696
AZC7E_115,0.42596772578389,EtoT,E,T,1.445449708759e-05,1.8702777875099,non-colonized,0,12.02,4.06235438221927,3.54157208843192,1.14704833920744,0.00169855187310149
AZC7E_116,0.737149996621459,EtoT,E,T,7.6917275187e-06,213.95324853697,non-colonized,0,6.12,4.06235438221927,3.54157208843192,1.14704833920744,0.00150194927683417
AZC9C_6,3.28784812637496,EtoT,E,T,2.11378407026e-06,3790.75563960463,colonized,1,22.55,4.06235438221927,3.54157208843192,1.14704833920744,0.00775392585317523
AZC9C_7,10.4381411947596,EtoT,E,T,2.21061526715e-06,8880.00347226171,colonized,1,22.1,4.06235438221927,3.54157208843192,1.14704833920744,0.0203460630367886
AZC9C_14,1.79009194876573,EtoT,E,T,5.93926407886e-06,5.86541409659268,non-colonized,0,4.13,4.06235438221927,3.54157208843192,1.14704833920744,0.00165885242085846
AZC9C_25,0.569164628142421,EtoT,E,T,0.00026334390540085,9.04361736929237,non-colonized,0,22.61,4.06235438221927,3.54157208843192,1.14704833920744,0.00150798403022942
AZC9C_27,0.524061906245098,EtoT,E,T,0.00020496611603194,1.00985570390895,non-colonized,0,13.3,4.06235438221927,3.54157208843192,1.14704833920744,0.00176897320433006
AZC9C_29,1.33207863302804,EtoT,E,T,0.00011098803455229,0.800576715153256,non-colonized,0,14.05,4.06235438221927,3.54157208843192,1.14704833920744,0.0022066304912658
AZC9C_40,0.631378537631804,EtoT,E,T,3.53656261761e-06,528.548599232933,non-colonized,0,21.85,4.06235438221927,3.54157208843192,1.14704833920744,0.00167335873709661
AZC9C_57,0.605492726751379,EtoT,E,T,0.0002102181045344,1.44908837063306,non-colonized,0,10.49,4.06235438221927,3.54157208843192,1.14704833920744,0.00150402777178877
AZC9C_68,7.10994649115604,EtoT,E,T,0.00046391787413297,42.4638024368893,colonized,1,22.38,4.06235438221927,3.54157208843192,1.14704833920744,0.0140042238757385
AZC9C_88,2.50914492295097,EtoT,E,T,1.110070383438e-05,878.939086274956,colonized,1,22.18,4.06235438221927,3.54157208843192,1.14704833920744,0.00761699443342539
AZC9C_102,0.636280253083009,EtoT,E,T,0.00024982796382971,0.54984655624892,non-colonized,0,15.35,4.06235438221927,3.54157208843192,1.14704833920744,0.00229343716411595
AZC9C_106,4.15472665242827,EtoT,E,T,1.43121474412e-06,1.07867199031093,non-colonized,0,10.69,4.06235438221927,3.54157208843192,1.14704833920744,0.011913151930973
AZC9C_113,0.64539427160431,EtoT,E,T,0.00075950796550799,1.99287310341337,non-colonized,0,15.95,4.06235438221927,3.54157208843192,1.14704833920744,0.00147359769236912
AZC9C_116,1.23626118919083,EtoT,E,T,0.00107983137673429,0.96994272853199,non-colonized,0,15.56,4.06235438221927,3.54157208843192,1.14704833920744,0.00174650035013979
AZC3J_21,0.295728176337499,EtoC,E,C,0.00030988218599172,5.36182259819891,non-colonized,0,15,4.06235438221927,3.79284979171124,1.07105596195689,0.00117874846924511
AZC3J_32,1.37702786259371,EtoC,E,C,0.00073954887794301,2.91136531024176,non-colonized,0,21.22,4.06235438221927,3.79284979171124,1.07105596195689,0.00286262050487267
AZC3J_43,0.39925772173949,EtoC,E,C,0.00021456540987892,0.979634123258063,non-colonized,0,16.3,4.06235438221927,3.79284979171124,1.07105596195689,0.00145931054104722
AZC3J_58,0.791931567572409,EtoC,E,C,0.00061777955981238,0.923687235938323,non-colonized,0,14.79,4.06235438221927,3.79284979171124,1.07105596195689,0.00186919258110647
AZC3J_88,0.912551533711781,EtoC,E,C,0.00072505644141146,2.08449161140897,non-colonized,0,21.87,4.06235438221927,3.79284979171124,1.07105596195689,0.00211738305364643
AZC3J_90,1.28921886266774,EtoC,E,C,0.00018930236601308,0.475963173316394,non-colonized,0,13.31,4.06235438221927,3.79284979171124,1.07105596195689,0.00318536132341803
AZC5T_9,0.30223551608948,EtoC,E,C,0.00025211106378673,5.02987304479468,non-colonized,0,13.75,4.06235438221927,3.79284979171124,1.07105596195689,0.0015609716875237
AZC5T_21,0.281299282749764,EtoC,E,C,0.00024210207970338,6.20135951691153,non-colonized,0,13.42,4.06235438221927,3.79284979171124,1.07105596195689,0.00102169633595568
AZC5T_32,0.416521845576477,EtoC,E,C,1.22187695921e-05,0.25991333021983,non-colonized,0,2.76,4.06235438221927,3.79284979171124,1.07105596195689,0.00138532878338633
AZC5T_34,0.509411087518134,EtoC,E,C,0.00010718085154599,7.71427875211888,non-colonized,0,21.12,4.06235438221927,3.79284979171124,1.07105596195689,0.0010953568164117
AZC5T_39,0.475982935666863,EtoC,E,C,0.00022761684118216,0.356416249160538,non-colonized,0,10.49,4.06235438221927,3.79284979171124,1.07105596195689,0.00149939647296959
AZC5T_41,0.545271213266961,EtoC,E,C,0.0003079026681459,0.058911571305446,non-colonized,0,3.55,4.06235438221927,3.79284979171124,1.07105596195689,0.00126784662270023
AZC5T_51,0.43808794064854,EtoC,E,C,0.0001081212444489,0.21402924559329,non-colonized,0,4.43,4.06235438221927,3.79284979171124,1.07105596195689,0.00164185817178237
AZC5T_106,1.20655332440849,EtoC,E,C,0.00010909979700598,17.6477775333023,non-colonized,0,18.45,4.06235438221927,3.79284979171124,1.07105596195689,0.00290841240647702
AZC5T_108,0.631233278546648,EtoC,E,C,4.982715182797e-05,0.954956836995396,non-colonized,0,3.76,4.06235438221927,3.79284979171124,1.07105596195689,0.00146310537756737
AZC7E_2,8.07695585581993,EtoC,E,C,0.00019121495948394,19.008001403201,non-colonized,0,14.37,4.06235438221927,3.79284979171124,1.07105596195689,0.0171484838649244
AZC7E_3,5.69575021957803,EtoC,E,C,5.42082153122e-05,292.716381468112,colonized,1,19.96,4.06235438221927,3.79284979171124,1.07105596195689,0.0198989005754119
AZC7E_4,1.25032332835238,EtoC,E,C,2.031047293731e-05,91.6575244986324,non-colonized,0,15.54,4.06235438221927,3.79284979171124,1.07105596195689,0.00299786258175139
AZC7E_13,0.537182611045591,EtoC,E,C,7.530157805119e-05,1.57315533707954,non-colonized,0,15.38,4.06235438221927,3.79284979171124,1.07105596195689,0.00183016221089563
AZC7E_17,1.23714925368866,EtoC,E,C,0.00055391397065063,3.8738213342695,non-colonized,0,20.67,4.06235438221927,3.79284979171124,1.07105596195689,0.00276926673910755
AZC7E_23,2.39045306259133,EtoC,E,C,0.00017391274503946,7.08428847749665,non-colonized,0,22.38,4.06235438221927,3.79284979171124,1.07105596195689,0.00702896859185992
AZC7E_24,0.799937365590235,EtoC,E,C,0.00013797420975303,1.69650809652707,non-colonized,0,13.79,4.06235438221927,3.79284979171124,1.07105596195689,0.00307237114648414
AZC7E_26,1.31419239123617,EtoC,E,C,0.00011572686117041,36.7529914212775,colonized,1,20.08,4.06235438221927,3.79284979171124,1.07105596195689,0.00277481404775453
AZC7E_32,2.61533699034642,EtoC,E,C,4.399396208054e-05,42.8772753836589,non-colonized,0,19.9,4.06235438221927,3.79284979171124,1.07105596195689,0.00579604107382229
AZC7E_34,0.290896574767774,EtoC,E,C,0.00020814388096341,5.60834115303794,non-colonized,0,13.03,4.06235438221927,3.79284979171124,1.07105596195689,0.00113586282558357
AZC7E_36,1.79677795350113,EtoC,E,C,0.00017796032627442,18.6832430259416,non-colonized,0,22.18,4.06235438221927,3.79284979171124,1.07105596195689,0.00448775904274928
AZC7E_37,4.70106733667183,EtoC,E,C,0.00014870720329463,24.6671270373998,non-colonized,0,21.29,4.06235438221927,3.79284979171124,1.07105596195689,0.00991376303420443
AZC7E_38,6.76601658011564,EtoC,E,C,0.00018195514037504,92.6569359273299,colonized,1,18.86,4.06235438221927,3.79284979171124,1.07105596195689,0.0233212254046702
AZC7E_42,7.81911491827607,EtoC,E,C,0.00024696781752979,0.264920463448004,non-colonized,0,10.55,4.06235438221927,3.79284979171124,1.07105596195689,0.0199639613849345
AZC7E_48,1.20418375254794,EtoC,E,C,0.00050422248911282,0.562923548744615,non-colonized,0,18.38,4.06235438221927,3.79284979171124,1.07105596195689,0.00458538945928881
AZC7E_55,0.713442569316278,EtoC,E,C,0.00020698820307738,0.515461668023465,non-colonized,0,4.12,4.06235438221927,3.79284979171124,1.07105596195689,0.00173765000420653
AZC7E_58,1.47057876258997,EtoC,E,C,6.974960829934e-05,103.872791696392,colonized,1,21.6,4.06235438221927,3.79284979171124,1.07105596195689,0.00436998783591332
AZC7E_62,0.81179784568788,EtoC,E,C,0.00021729920288549,1.03326573103736,non-colonized,0,14.3,4.06235438221927,3.79284979171124,1.07105596195689,0.00331410824804025
AZC7E_68,3.95610459018609,EtoC,E,C,0.00044947383036065,16.3568471209814,colonized,1,20.96,4.06235438221927,3.79284979171124,1.07105596195689,0.00978356182803776
AZC7E_71,0.712310835504356,EtoC,E,C,0.00015285625243243,8.60936746900363,non-colonized,0,21.32,4.06235438221927,3.79284979171124,1.07105596195689,0.00165441513748065
AZC7E_72,0.410095304737227,EtoC,E,C,3.4345710325e-07,3.75429563747061,non-colonized,0,16.74,4.06235438221927,3.79284979171124,1.07105596195689,0.00123977602995769
AZC7E_76,0.44487402138759,EtoC,E,C,0.0006049569225109,1.34112798568073,non-colonized,0,15.75,4.06235438221927,3.79284979171124,1.07105596195689,0.00142226464938457
AZC7E_79,2.21975074655057,EtoC,E,C,6.371535218905e-05,71.3215194459523,colonized,1,18.15,4.06235438221927,3.79284979171124,1.07105596195689,0.00525147448087453
AZC7E_80,3.29334732501136,EtoC,E,C,3.180648161254e-05,0.951001276691421,non-colonized,0,15.31,4.06235438221927,3.79284979171124,1.07105596195689,0.00500993193686791
AZC7E_81,1.59323791531861,EtoC,E,C,0.00020869854302364,11.1770146028879,non-colonized,0,21.22,4.06235438221927,3.79284979171124,1.07105596195689,0.00320335897885185
AZC7E_84,0.970624682830258,EtoC,E,C,5.842440028446e-05,24.7115105158729,non-colonized,0,20.59,4.06235438221927,3.79284979171124,1.07105596195689,0.0022344626827557
AZC7E_87,1.08227843077116,EtoC,E,C,1.715027869084e-05,271.799758098895,colonized,1,14.5,4.06235438221927,3.79284979171124,1.07105596195689,0.00427134034945715
AZC7E_88,0.682483625204296,EtoC,E,C,0.00019327291159953,7.79973906154708,non-colonized,0,19.65,4.06235438221927,3.79284979171124,1.07105596195689,0.00158863217897728
AZC7E_90,0.90796373061134,EtoC,E,C,0.00031528922693958,4.41525272706873,non-colonized,0,21.2,4.06235438221927,3.79284979171124,1.07105596195689,0.00237191784476182
AZC7E_91,1.17746704650314,EtoC,E,C,0.00038294319429073,0.209807621649231,non-colonized,0,8.97,4.06235438221927,3.79284979171124,1.07105596195689,0.00272785980633088
AZC7E_93,0.88705108968472,EtoC,E,C,0.00031982500302111,5.85628743815878,non-colonized,0,17.2,4.06235438221927,3.79284979171124,1.07105596195689,0.00270506491701068
AZC7E_94,0.567169525909468,EtoC,E,C,0.00013506750786324,8.60081911990408,non-colonized,0,21.76,4.06235438221927,3.79284979171124,1.07105596195689,0.00162320705660065
AZC7E_95,0.647173536442946,EtoC,E,C,2.874284288184e-05,47.6613781805381,non-colonized,0,20.57,4.06235438221927,3.79284979171124,1.07105596195689,0.00239035268952205
AZC7E_97,1.29644227982915,EtoC,E,C,0.00059608168114203,0.861093045888181,non-colonized,0,13.85,4.06235438221927,3.79284979171124,1.07105596195689,0.00439523974058185
AZC7E_101,1.56276607247831,EtoC,E,C,3.349915747409e-05,160.079421294133,colonized,1,20.22,4.06235438221927,3.79284979171124,1.07105596195689,0.00359369194381709
AZC7E_104,3.43996126278761,EtoC,E,C,4.006466681191e-05,67.863093726985,non-colonized,0,18.27,4.06235438221927,3.79284979171124,1.07105596195689,0.0075459100269767
AZC7E_105,3.68015344133494,EtoC,E,C,0.00019154576725003,0.623241588668791,non-colonized,0,16.42,4.06235438221927,3.79284979171124,1.07105596195689,0.00553848987271913
AZC7E_106,3.1351042181839,EtoC,E,C,6.717494905674e-05,1.48008704947982,non-colonized,0,20.5,4.06235438221927,3.79284979171124,1.07105596195689,0.00447199732428522
AZC7E_111,1.66894186369598,EtoC,E,C,0.00030669104376168,11.5231628586317,non-colonized,0,15.12,4.06235438221927,3.79284979171124,1.07105596195689,0.00496370667699096
AZC7E_113,13.8066592241351,EtoC,E,C,0.00057269721249867,110.705731449299,colonized,1,18.45,4.06235438221927,3.79284979171124,1.07105596195689,0.0617611763275696
AZC7E_115,0.40337363239671,EtoC,E,C,3.56605219752e-06,0.500573895603863,non-colonized,0,12.02,4.06235438221927,3.79284979171124,1.07105596195689,0.00169855187310149
AZC7E_116,0.806238837077901,EtoC,E,C,8.6101025146e-07,338.429509549575,non-colonized,0,6.12,4.06235438221927,3.79284979171124,1.07105596195689,0.00150194927683417
AZC9C_14,1.59518078968081,EtoC,E,C,0.0001257650602141,0.908581679548058,non-colonized,0,4.13,4.06235438221927,3.79284979171124,1.07105596195689,0.00165885242085846
AZC9C_25,0.517550009728863,EtoC,E,C,0.00039691330170657,3.92785304272624,non-colonized,0,22.61,4.06235438221927,3.79284979171124,1.07105596195689,0.00150798403022942
AZC9C_27,0.390156302550105,EtoC,E,C,0.00025993406005395,4.87092695405433,non-colonized,0,13.3,4.06235438221927,3.79284979171124,1.07105596195689,0.00176897320433006
AZC9C_34,0.53603823455066,EtoC,E,C,0.00035216681788733,0.00318612418415829,non-colonized,0,13.28,4.06235438221927,3.79284979171124,1.07105596195689,0.00163661828992906
AZC9C_57,0.477453771295813,EtoC,E,C,0.0002368002182234,0.360498618709452,non-colonized,0,10.49,4.06235438221927,3.79284979171124,1.07105596195689,0.00150402777178877
AZC9C_88,3.41796529903439,EtoC,E,C,0.0007637905769714,7.262945422203,colonized,1,22.18,4.06235438221927,3.79284979171124,1.07105596195689,0.00761699443342539
AZC9C_102,0.510133321062861,EtoC,E,C,0.00011311880458085,1.83519890885873,non-colonized,0,15.35,4.06235438221927,3.79284979171124,1.07105596195689,0.00229343716411595
