taxon,average_distance,recipient,donor_subject,n_donor_replicates_used
1437612,11.469103062000553,FAT_023,FAT_023,1
904,2.7566706034187254,FAT_024,FAT_024,1
1547,2.2961130026055168,FAT_024,FAT_024,1
205913,1.1240307875524609,FAT_024,FAT_024,1
206672,0.9509439284354588,FAT_024,FAT_024,1
213810,2.4898627030564007,FAT_024,FAT_024,1
246201,2.799818834234992,FAT_024,FAT_024,1
264199,10.434372574008192,FAT_024,FAT_024,1
272559,2.8580969912187326,FAT_024,FAT_024,1
272623,3.344863608145385,FAT_024,FAT_024,1
295405,2.840874226777795,FAT_024,FAT_024,1
321956,3.8644040805442414,FAT_024,FAT_024,1
321967,2.389079875936422,FAT_024,FAT_024,1
347253,5.019785393156305,FAT_024,FAT_024,1
354242,3.788861335058048,FAT_024,FAT_024,1
367928,7.826191016785995,FAT_024,FAT_024,1
390333,3.842926059437835,FAT_024,FAT_024,1
391904,2.4856546164224214,FAT_024,FAT_024,1
411459,4.513171376257617,FAT_024,FAT_024,1
411460,3.1029334294335515,FAT_024,FAT_024,1
411461,9.220785849748212,FAT_024,FAT_024,1
411462,9.145295431558276,FAT_024,FAT_024,1
411463,4.210599648208923,FAT_024,FAT_024,1
411466,2.728214450038178,FAT_024,FAT_024,1
411467,2.8104418614326234,FAT_024,FAT_024,1
411468,2.995720713925992,FAT_024,FAT_024,1
411469,10.718154825874604,FAT_024,FAT_024,1
411470,4.608164440049592,FAT_024,FAT_024,1
411471,3.16154430028267,FAT_024,FAT_024,1
411473,4.765417527832086,FAT_024,FAT_024,1
411474,3.0400111821771,FAT_024,FAT_024,1
411475,3.82186754390749,FAT_024,FAT_024,1
411479,3.7151102929050297,FAT_024,FAT_024,1
411483,4.460347152199995,FAT_024,FAT_024,1
411484,8.560987818243953,FAT_024,FAT_024,1
411485,4.449604661676638,FAT_024,FAT_024,1
411486,3.975280216446511,FAT_024,FAT_024,1
411487,7.31498725149937,FAT_024,FAT_024,1
411489,4.677985541495959,FAT_024,FAT_024,1
411490,4.197806152204663,FAT_024,FAT_024,1
411902,3.161728731555001,FAT_024,FAT_024,1
411903,10.289872684310463,FAT_024,FAT_024,1
420247,2.416682612469802,FAT_024,FAT_024,1
428125,3.3815985693668424,FAT_024,FAT_024,1
428126,2.939484499905956,FAT_024,FAT_024,1
428127,2.842446066927078,FAT_024,FAT_024,1
428128,2.4751579316390524,FAT_024,FAT_024,1
435590,5.191351839499143,FAT_024,FAT_024,1
435591,3.1132027462370457,FAT_024,FAT_024,1
445970,4.772254226098549,FAT_024,FAT_024,1
445972,2.598801715910731,FAT_024,FAT_024,1
445973,3.9498430990807303,FAT_024,FAT_024,1
445975,2.9881833918195837,FAT_024,FAT_024,1
449673,2.3532538663624565,FAT_024,FAT_024,1
451640,2.3848303542809206,FAT_024,FAT_024,1
457388,2.027707362177348,FAT_024,FAT_024,1
457391,1.6596874176667895,FAT_024,FAT_024,1
457392,2.2193106622669845,FAT_024,FAT_024,1
457393,3.364576883546941,FAT_024,FAT_024,1
457394,2.817850420936458,FAT_024,FAT_024,1
457395,1.6169948422233886,FAT_024,FAT_024,1
457412,7.389640910837471,FAT_024,FAT_024,1
469589,1.6199115246424045,FAT_024,FAT_024,1
469591,1.6433431823680045,FAT_024,FAT_024,1
469592,2.039911486360916,FAT_024,FAT_024,1
469593,2.968964611224038,FAT_024,FAT_024,1
469596,3.6461634919457673,FAT_024,FAT_024,1
470146,8.867355252342659,FAT_024,FAT_024,1
471872,2.5677227118458856,FAT_024,FAT_024,1
471875,8.448554393489662,FAT_024,FAT_024,1
476272,2.883976295377677,FAT_024,FAT_024,1
478749,2.5046925631138457,FAT_024,FAT_024,1
479437,3.3234312293380768,FAT_024,FAT_024,1
483216,2.6438266986529637,FAT_024,FAT_024,1
483217,3.0008657851488527,FAT_024,FAT_024,1
483218,3.918285764878669,FAT_024,FAT_024,1
484020,2.970275200351443,FAT_024,FAT_024,1
500632,4.226047031543686,FAT_024,FAT_024,1
511680,3.3420772240163488,FAT_024,FAT_024,1
515619,7.415507567222413,FAT_024,FAT_024,1
515620,9.435594613489949,FAT_024,FAT_024,1
518635,3.683001455668812,FAT_024,FAT_024,1
518636,3.8210327181833454,FAT_024,FAT_024,1
518637,7.763330068476814,FAT_024,FAT_024,1
521003,2.891474452910936,FAT_024,FAT_024,1
525259,3.070946496198082,FAT_024,FAT_024,1
525362,2.1433605881667277,FAT_024,FAT_024,1
536231,6.518202113264775,FAT_024,FAT_024,1
537007,3.9856163398112585,FAT_024,FAT_024,1
537012,3.464144850353167,FAT_024,FAT_024,1
537937,0.9669205322107696,FAT_024,FAT_024,1
545696,2.3796441509753765,FAT_024,FAT_024,1
547043,8.083844612567143,FAT_024,FAT_024,1
548480,0.9666162302321536,FAT_024,FAT_024,1
552396,2.9486618514928824,FAT_024,FAT_024,1
552398,4.966081237126355,FAT_024,FAT_024,1
556270,2.601671002585767,FAT_024,FAT_024,1
563193,4.541647698639959,FAT_024,FAT_024,1
565040,1.0174297171947315,FAT_024,FAT_024,1
565042,0.9447155286443716,FAT_024,FAT_024,1
566550,2.5187510919851777,FAT_024,FAT_024,1
566552,5.496255412263144,FAT_024,FAT_024,1
568816,3.1401716254391063,FAT_024,FAT_024,1
585394,4.093721092703061,FAT_024,FAT_024,1
585543,3.423475128673155,FAT_024,FAT_024,1
586220,2.270724485632494,FAT_024,FAT_024,1
592028,3.3072669417013523,FAT_024,FAT_024,1
622312,5.716904825364177,FAT_024,FAT_024,1
626939,5.243006668181363,FAT_024,FAT_024,1
645463,2.98738214086062,FAT_024,FAT_024,1
649757,5.507752423503332,FAT_024,FAT_024,1
657308,3.467228592006544,FAT_024,FAT_024,1
657313,7.7854107974633235,FAT_024,FAT_024,1
657314,5.577462563965286,FAT_024,FAT_024,1
657317,7.564919899965912,FAT_024,FAT_024,1
657319,4.407738710710091,FAT_024,FAT_024,1
657321,10.85427351476782,FAT_024,FAT_024,1
657322,4.5259750413046085,FAT_024,FAT_024,1
657323,8.637917893967632,FAT_024,FAT_024,1
658089,8.056231699745913,FAT_024,FAT_024,1
658659,2.9961913515157663,FAT_024,FAT_024,1
665943,3.308441600685756,FAT_024,FAT_024,1
665951,4.115440328320305,FAT_024,FAT_024,1
665953,2.267601301114584,FAT_024,FAT_024,1
717960,5.956960275996538,FAT_024,FAT_024,1
717962,8.38888338176634,FAT_024,FAT_024,1
718252,6.910903085983916,FAT_024,FAT_024,1
742726,3.984094743176796,FAT_024,FAT_024,1
742733,2.6035747143241563,FAT_024,FAT_024,1
742740,4.479797245542659,FAT_024,FAT_024,1
742741,3.308093225325082,FAT_024,FAT_024,1
742742,3.2069926312148915,FAT_024,FAT_024,1
742818,2.968591432990968,FAT_024,FAT_024,1
748224,8.132793570754359,FAT_024,FAT_024,1
759350,2.7032907957198957,FAT_024,FAT_024,1
762984,5.70551162814616,FAT_024,FAT_024,1
862962,2.820761122647854,FAT_024,FAT_024,1
888048,3.962531474396568,FAT_024,FAT_024,1
890402,1.080800511636263,FAT_024,FAT_024,1
904306,4.6102453107907335,FAT_024,FAT_024,1
999410,3.801297468786868,FAT_024,FAT_024,1
999412,2.6586605855457672,FAT_024,FAT_024,1
999413,5.006575032071636,FAT_024,FAT_024,1
1042156,3.160918969084615,FAT_024,FAT_024,1
1121114,3.0253314031673346,FAT_024,FAT_024,1
1121115,7.413834235606126,FAT_024,FAT_024,1
1121333,4.447109944649816,FAT_024,FAT_024,1
1121864,2.8133268679875085,FAT_024,FAT_024,1
1123075,2.4329218909610346,FAT_024,FAT_024,1
1123263,4.516257174378258,FAT_024,FAT_024,1
1123313,2.336045486760824,FAT_024,FAT_024,1
1150460,6.340506906561349,FAT_024,FAT_024,1
1160721,6.098484288452024,FAT_024,FAT_024,1
1203606,6.367915608165158,FAT_024,FAT_024,1
1203611,3.746318253968763,FAT_024,FAT_024,1
1211844,3.887965079033763,FAT_024,FAT_024,1
1215915,3.9794574671686456,FAT_024,FAT_024,1
1256908,9.354332471524136,FAT_024,FAT_024,1
1282887,2.768698093132669,FAT_024,FAT_024,1
1322347,0.9611889356596884,FAT_024,FAT_024,1
1384484,3.917417942840565,FAT_024,FAT_024,1
1408437,4.610149921653909,FAT_024,FAT_024,1
1410647,5.693706834956101,FAT_024,FAT_024,1
1437612,5.971400158721197,FAT_024,FAT_024,1
