taxon,donor_subject,donor_abundance
763034,FAT_DON_19,3967.6302507564433
767029,FAT_DON_19,13.571507613328007
767031,FAT_DON_19,8.142904567996805
768486,FAT_DON_19,4.7500276646648025
862514,FAT_DON_19,2.7143015226656018
862962,FAT_DON_19,1900.0110658659214
862965,FAT_DON_19,586.9677042764364
863767,FAT_DON_19,10.178630709996005
864566,FAT_DON_19,2.035726141999201
866499,FAT_DON_19,16.96438451666001
866771,FAT_DON_19,3753.879005846527
866776,FAT_DON_19,545.5746060557859
868129,FAT_DON_19,443.1097235751595
871541,FAT_DON_19,27.821590607322417
871585,FAT_DON_19,0.6785753806664004
873513,FAT_DON_19,23.071562942657614
873533,FAT_DON_19,0.6785753806664004
878320,FAT_DON_19,8.142904567996805
879088,FAT_DON_19,4.7500276646648025
879089,FAT_DON_19,2.035726141999201
879090,FAT_DON_19,2.7143015226656018
879243,FAT_DON_19,2.035726141999201
883062,FAT_DON_19,217.14412181324812
883077,FAT_DON_19,6.785753806664004
883156,FAT_DON_19,593.7534580831004
883166,FAT_DON_19,4.7500276646648025
886872,FAT_DON_19,16.28580913599361
887898,FAT_DON_19,23.071562942657614
887929,FAT_DON_19,16.28580913599361
888048,FAT_DON_19,394.25229616717866
888050,FAT_DON_19,3.392876903332002
888066,FAT_DON_19,5.4286030453312035
888727,FAT_DON_19,119.42926699728646
888746,FAT_DON_19,46.14312588531523
888826,FAT_DON_19,0.6785753806664004
888832,FAT_DON_19,211.71551876791693
888833,FAT_DON_19,331.1447857652034
889201,FAT_DON_19,19.00011065865921
889204,FAT_DON_19,155.3937621726057
890402,FAT_DON_19,5286.780790771925
903510,FAT_DON_19,1.3571507613328009
903814,FAT_DON_19,2116.476612298503
904306,FAT_DON_19,671.1110514790699
904314,FAT_DON_19,2.035726141999201
908290,FAT_DON_19,2.7143015226656018
908338,FAT_DON_19,14.250082993994408
909954,FAT_DON_19,22.392987561991212
910954,FAT_DON_19,2.7143015226656018
911104,FAT_DON_19,6.107178425997604
927666,FAT_DON_19,33.25019365265362
930942,FAT_DON_19,6.785753806664004
931276,FAT_DON_19,236.82280785257376
931277,FAT_DON_19,2.035726141999201
935839,FAT_DON_19,5.4286030453312035
936154,FAT_DON_19,12.214356851995207
937593,FAT_DON_19,6.785753806664004
944562,FAT_DON_19,3.392876903332002
945711,FAT_DON_19,2.035726141999201
981539,FAT_DON_19,8.142904567996805
983952,FAT_DON_19,2.7143015226656018
996285,FAT_DON_19,6.785753806664004
997348,FAT_DON_19,2.035726141999201
997350,FAT_DON_19,6.785753806664004
997352,FAT_DON_19,2.035726141999201
997353,FAT_DON_19,146.5722822239425
997872,FAT_DON_19,219.85842333591373
997884,FAT_DON_19,3061.0535421861323
998088,FAT_DON_19,10.857206090662407
999410,FAT_DON_19,13939.974045029865
999412,FAT_DON_19,2723.123002614265
999413,FAT_DON_19,7975.296448972204
999415,FAT_DON_19,61.75035964064244
1000565,FAT_DON_19,8.821479948663205
1002364,FAT_DON_19,1.3571507613328009
1002367,FAT_DON_19,1603.4736245147042
1002368,FAT_DON_19,8.142904567996805
1005994,FAT_DON_19,3.392876903332002
1005995,FAT_DON_19,0.6785753806664004
1005996,FAT_DON_19,2.7143015226656018
1005999,FAT_DON_19,2.7143015226656018
1006000,FAT_DON_19,4.071452283998402
1006003,FAT_DON_19,4.071452283998402
1006551,FAT_DON_19,8.142904567996805
1009846,FAT_DON_19,6.785753806664004
1028307,FAT_DON_19,2.035726141999201
1028803,FAT_DON_19,14.928658374660808
1031746,FAT_DON_19,0.6785753806664004
1033734,FAT_DON_19,6.785753806664004
1033739,FAT_DON_19,5.4286030453312035
1033992,FAT_DON_19,14.928658374660808
1035184,FAT_DON_19,5.4286030453312035
1035191,FAT_DON_19,38.67879669798482
1035195,FAT_DON_19,11.535781471328807
1035839,FAT_DON_19,48.17885202731443
1037409,FAT_DON_19,18.321535277992812
1042156,FAT_DON_19,3694.8429477285504
1042403,FAT_DON_19,40.035947459317626
1045856,FAT_DON_19,2.7143015226656018
1046625,FAT_DON_19,2.035726141999201
1050720,FAT_DON_19,10.857206090662407
1051501,FAT_DON_19,1.3571507613328009
1051502,FAT_DON_19,4.071452283998402
1054460,FAT_DON_19,40.71452283998402
1064535,FAT_DON_19,82.10762106063444
1064537,FAT_DON_19,6.785753806664004
1074451,FAT_DON_19,43.42882436264963
1076934,FAT_DON_19,251.07289084656813
1077285,FAT_DON_19,4895.921371508079
1077975,FAT_DON_19,3.392876903332002
1089454,FAT_DON_19,2.7143015226656018
1089456,FAT_DON_19,4.071452283998402
1089547,FAT_DON_19,0.6785753806664004
1095730,FAT_DON_19,12.214356851995207
1095770,FAT_DON_19,20.35726141999201
1110694,FAT_DON_19,3.392876903332002
1112856,FAT_DON_19,0.6785753806664004
1115512,FAT_DON_19,0.6785753806664004
1115803,FAT_DON_19,21.714412181324814
1118059,FAT_DON_19,18.321535277992812
1120942,FAT_DON_19,10.178630709996005
1120988,FAT_DON_19,6.107178425997604
1121019,FAT_DON_19,0.6785753806664004
1121090,FAT_DON_19,0.6785753806664004
1121097,FAT_DON_19,21.714412181324814
1121100,FAT_DON_19,3103.803791168116
1121101,FAT_DON_19,8912.409049672504
1121102,FAT_DON_19,2.035726141999201
1121111,FAT_DON_19,409.1809545418394
1121114,FAT_DON_19,2275.941826755107
1121115,FAT_DON_19,131625.3023140037
1121124,FAT_DON_19,11.535781471328807
1121126,FAT_DON_19,4.7500276646648025
1121129,FAT_DON_19,110.60778704862327
1121130,FAT_DON_19,4072.8094347597353
1121303,FAT_DON_19,51.57172893064643
1121315,FAT_DON_19,176.42959897326412
1121333,FAT_DON_19,21959.377893745386
1121334,FAT_DON_19,379.3236377925178
1121342,FAT_DON_19,41.39309822065042
1121344,FAT_DON_19,220.53699871658014
1121367,FAT_DON_19,1.3571507613328009
1121445,FAT_DON_19,12.214356851995207
1121482,FAT_DON_19,2.035726141999201
1121864,FAT_DON_19,414.6095575871706
1122237,FAT_DON_19,3.392876903332002
1122603,FAT_DON_19,2.035726141999201
1122917,FAT_DON_19,2.035726141999201
1122949,FAT_DON_19,31.214467510654423
1122950,FAT_DON_19,462.1098342338187
1122975,FAT_DON_19,624.2893502130884
1122976,FAT_DON_19,111.96493780995607
1122978,FAT_DON_19,9.500055329329605
1122981,FAT_DON_19,779.0045370050277
1122982,FAT_DON_19,8.142904567996805
1122984,FAT_DON_19,1.3571507613328009
1122985,FAT_DON_19,2.035726141999201
1122988,FAT_DON_19,111.28636242928967
1122991,FAT_DON_19,82.10762106063444
1122992,FAT_DON_19,165.5723928826017
1122993,FAT_DON_19,8.142904567996805
1122997,FAT_DON_19,2.7143015226656018
1123075,FAT_DON_19,828.540539793675
1123242,FAT_DON_19,0.6785753806664004
1123253,FAT_DON_19,6.107178425997604
1123263,FAT_DON_19,5479.496198881184
1123313,FAT_DON_19,893.005200956983
1123318,FAT_DON_19,2.7143015226656018
1123488,FAT_DON_19,69.89326420863924
1123524,FAT_DON_19,3.392876903332002
1124991,FAT_DON_19,4.071452283998402
1125712,FAT_DON_19,66.50038730530724
1125724,FAT_DON_19,5.4286030453312035
1127131,FAT_DON_19,1.3571507613328009
1130798,FAT_DON_19,68.53611344730645
1133568,FAT_DON_19,21.035836800658412
1136177,FAT_DON_19,1.3571507613328009
1139219,FAT_DON_19,4.071452283998402
1140001,FAT_DON_19,33.25019365265362
1140002,FAT_DON_19,20.35726141999201
1144300,FAT_DON_19,0.6785753806664004
1150460,FAT_DON_19,16213.880145642972
1150461,FAT_DON_19,114.00066395195526
1156431,FAT_DON_19,107.21491014529126
1156433,FAT_DON_19,119.42926699728646
1156918,FAT_DON_19,0.6785753806664004
1158606,FAT_DON_19,2.7143015226656018
1158610,FAT_DON_19,3.392876903332002
1158612,FAT_DON_19,6.107178425997604
1159488,FAT_DON_19,6.107178425997604
1159899,FAT_DON_19,2.7143015226656018
1160707,FAT_DON_19,3.392876903332002
1160719,FAT_DON_19,0.6785753806664004
1160721,FAT_DON_19,137442.05047707606
1163399,FAT_DON_19,1.3571507613328009
1167632,FAT_DON_19,2.7143015226656018
1170318,FAT_DON_19,2.035726141999201
1171373,FAT_DON_19,2.7143015226656018
1175296,FAT_DON_19,0.6785753806664004
1176165,FAT_DON_19,4.071452283998402
1178544,FAT_DON_19,2.7143015226656018
1185325,FAT_DON_19,10.178630709996005
1189311,FAT_DON_19,2.035726141999201
1194526,FAT_DON_19,23.071562942657614
1196029,FAT_DON_19,4.7500276646648025
1197728,FAT_DON_19,2.7143015226656018
1197906,FAT_DON_19,5.4286030453312035
1198291,FAT_DON_19,1.3571507613328009
1202533,FAT_DON_19,3.392876903332002
1202534,FAT_DON_19,325.0376073392058
1203465,FAT_DON_19,27286.873207357294
1203540,FAT_DON_19,745.0757679717077
1203606,FAT_DON_19,4225.488895409675
1203610,FAT_DON_19,16269.523326857616
1203611,FAT_DON_19,15098.980795208076
1206781,FAT_DON_19,15.607233755327211
1208104,FAT_DON_19,14.250082993994408
1211815,FAT_DON_19,5.4286030453312035
1211844,FAT_DON_19,838.719170503671
1212545,FAT_DON_19,5.4286030453312035
1214102,FAT_DON_19,27.143015226656015
1215110,FAT_DON_19,4.7500276646648025
1215915,FAT_DON_19,105.17918400329206
1216976,FAT_DON_19,7.464329187330404
1217674,FAT_DON_19,2.7143015226656018
1217689,FAT_DON_19,0.6785753806664004
1217986,FAT_DON_19,1.3571507613328009
1218102,FAT_DON_19,3.392876903332002
1219013,FAT_DON_19,2.7143015226656018
1223528,FAT_DON_19,2.7143015226656018
1229756,FAT_DON_19,4.071452283998402
1229781,FAT_DON_19,2.7143015226656018
1231627,FAT_DON_19,4.071452283998402
1232666,FAT_DON_19,23.750138323324013
1233170,FAT_DON_19,239.53710937523934
1235789,FAT_DON_19,14199.868415825094
1235795,FAT_DON_19,7.464329187330404
1235811,FAT_DON_19,483.14567103447706
1235815,FAT_DON_19,4.7500276646648025
1236550,FAT_DON_19,3.392876903332002
1237085,FAT_DON_19,0.6785753806664004
1244083,FAT_DON_19,0.6785753806664004
1246477,FAT_DON_19,2.035726141999201
1248438,FAT_DON_19,13.571507613328007
1254439,FAT_DON_19,116.03639009395447
1255680,FAT_DON_19,1.3571507613328009
1256908,FAT_DON_19,39276.62160835192
1257041,FAT_DON_19,33.25019365265362
1259823,FAT_DON_19,29.857316749321615
1260282,FAT_DON_19,25.107289084656816
1261127,FAT_DON_19,4.071452283998402
1262650,FAT_DON_19,4.7500276646648025
1274524,FAT_DON_19,4.071452283998402
1276282,FAT_DON_19,2.035726141999201
1278306,FAT_DON_19,6.785753806664004
1280689,FAT_DON_19,489.2528494604747
1280692,FAT_DON_19,178.46532511526328
1280694,FAT_DON_19,237.50138323324018
1280705,FAT_DON_19,6.107178425997604
1282887,FAT_DON_19,338.6091149525338
1286820,FAT_DON_19,374.57361012785304
1292022,FAT_DON_19,4.071452283998402
1292036,FAT_DON_19,284.3230844992218
1292043,FAT_DON_19,1.3571507613328009
1295400,FAT_DON_19,61.071784259976035
1296619,FAT_DON_19,6.785753806664004
1300222,FAT_DON_19,12.214356851995207
1304881,FAT_DON_19,363.7164040371906
1307436,FAT_DON_19,2.7143015226656018
1315312,FAT_DON_19,2.035726141999201
1315976,FAT_DON_19,2.035726141999201
1316928,FAT_DON_19,4.7500276646648025
1316931,FAT_DON_19,166.92954364393452
1319815,FAT_DON_19,6.785753806664004
1321814,FAT_DON_19,33.25019365265362
1322347,FAT_DON_19,4076.202311663067
1328337,FAT_DON_19,4.071452283998402
1331262,FAT_DON_19,6.107178425997604
1336236,FAT_DON_19,206.28691572258572
1336752,FAT_DON_19,1.3571507613328009
1336753,FAT_DON_19,1.3571507613328009
1346330,FAT_DON_19,1.3571507613328009
1346614,FAT_DON_19,4.7500276646648025
1353979,FAT_DON_19,2.035726141999201
1367477,FAT_DON_19,4.7500276646648025
1382315,FAT_DON_19,2.7143015226656018
1384484,FAT_DON_19,6170.2859363995785
1392501,FAT_DON_19,54.28603045331203
1397694,FAT_DON_19,5.4286030453312035
1400136,FAT_DON_19,6.107178425997604
1401079,FAT_DON_19,34.60734441398642
1408437,FAT_DON_19,3715.8787845292086
1408440,FAT_DON_19,18.321535277992812
1408472,FAT_DON_19,10.857206090662407
1410645,FAT_DON_19,242.25141089790495
1410647,FAT_DON_19,5518.174995579168
1410657,FAT_DON_19,129.6078977072825
1410665,FAT_DON_19,127.57217156528327
1410676,FAT_DON_19,6.107178425997604
1415164,FAT_DON_19,2.7143015226656018
1423757,FAT_DON_19,1.3571507613328009
1423799,FAT_DON_19,4.071452283998402
1423814,FAT_DON_19,1.3571507613328009
1429046,FAT_DON_19,7.464329187330404
1437595,FAT_DON_19,8.142904567996805
1437599,FAT_DON_19,9.500055329329605
1437603,FAT_DON_19,14.250082993994408
1437612,FAT_DON_19,64692.66249121195
1437882,FAT_DON_19,13.571507613328007
1440052,FAT_DON_19,2.7143015226656018
1441930,FAT_DON_19,3.392876903332002
1444307,FAT_DON_19,5.4286030453312035
1446473,FAT_DON_19,8.142904567996805
1448136,FAT_DON_19,13.571507613328007
1448141,FAT_DON_19,66.50038730530724
1458276,FAT_DON_19,12.892932232661607
1899017,FAT_DON_19,107.21491014529126
329,FAT_DON_8,28.11853786426979
561,FAT_DON_8,149.37973240393328
818,FAT_DON_8,36728.96138089416
904,FAT_DON_8,876.0681953336557
1246,FAT_DON_8,34.269468022078804
1350,FAT_DON_8,186.28531335078736
1547,FAT_DON_8,908.5802547392176
28112,FAT_DON_8,51.84355418724742
66692,FAT_DON_8,74.68986620196664
85962,FAT_DON_8,2.6361129247752926
176280,FAT_DON_8,17.57408616516862
190304,FAT_DON_8,57.99448434505644
192222,FAT_DON_8,4.393521541292155
195103,FAT_DON_8,246.03720631236064
203267,FAT_DON_8,1.7574086165168619
205913,FAT_DON_8,34802.84153719168
205921,FAT_DON_8,25.482424939494496
205922,FAT_DON_8,18.452790473427047
206672,FAT_DON_8,33153.5135505906
207244,FAT_DON_8,906.8228461227006
213810,FAT_DON_8,8587.577204609644
218495,FAT_DON_8,12.301860315618033
220668,FAT_DON_8,39.54169387162939
223926,FAT_DON_8,3.5148172330337237
224308,FAT_DON_8,11.423156007359601
226185,FAT_DON_8,217.91866844809087
226186,FAT_DON_8,26445.484861345736
234621,FAT_DON_8,8.78704308258431
242619,FAT_DON_8,42.17780679640468
244366,FAT_DON_8,6.150930157809016
246198,FAT_DON_8,113.35285576533758
246201,FAT_DON_8,71.1750489689329
257314,FAT_DON_8,19.331494781685482
262727,FAT_DON_8,11.423156007359601
264199,FAT_DON_8,2476.1887406722585
264731,FAT_DON_8,38.662989563370964
265669,FAT_DON_8,7.908338774325878
266835,FAT_DON_8,40.420398179887826
267747,FAT_DON_8,138.8352807048321
272558,FAT_DON_8,50.086145570730565
272559,FAT_DON_8,6927.704766309469
272562,FAT_DON_8,257.4603623197203
272620,FAT_DON_8,57.99448434505644
272621,FAT_DON_8,50.96484987898899
272623,FAT_DON_8,1782.8910414563566
273057,FAT_DON_8,0.8787043082584309
273526,FAT_DON_8,33.39076371382038
278197,FAT_DON_8,57.11578003679801
279010,FAT_DON_8,19.331494781685482
279808,FAT_DON_8,29.87594648078665
283165,FAT_DON_8,5.272225849550585
290338,FAT_DON_8,13.180564623876464
290339,FAT_DON_8,9.665747390842741
290402,FAT_DON_8,290.8511260335406
295405,FAT_DON_8,13143.65904292961
299033,FAT_DON_8,16.69538185691019
300267,FAT_DON_8,18.452790473427047
300269,FAT_DON_8,42.17780679640468
306263,FAT_DON_8,8.78704308258431
314315,FAT_DON_8,108.080629915787
321955,FAT_DON_8,63.26671019460702
321956,FAT_DON_8,115.11026438185445
321967,FAT_DON_8,35.14817233033724
324831,FAT_DON_8,35.14817233033724
326426,FAT_DON_8,2513.0943216191126
333381,FAT_DON_8,57.11578003679801
334390,FAT_DON_8,6.150930157809016
334413,FAT_DON_8,189.80013058382107
339860,FAT_DON_8,1295.2101503729273
342451,FAT_DON_8,27.23983355601136
347253,FAT_DON_8,6032.305076194128
347256,FAT_DON_8,8.78704308258431
349741,FAT_DON_8,16505.581726326367
349966,FAT_DON_8,4.393521541292155
349968,FAT_DON_8,0.8787043082584309
351627,FAT_DON_8,108.95933422404543
352165,FAT_DON_8,544.7966711202272
354242,FAT_DON_8,340.9372716042712
358681,FAT_DON_8,93.14265667539368
360104,FAT_DON_8,4.393521541292155
360105,FAT_DON_8,2.6361129247752926
360106,FAT_DON_8,2.6361129247752926
360107,FAT_DON_8,21.967607706460775
362948,FAT_DON_8,66.78152742764075
364106,FAT_DON_8,149.37973240393328
367737,FAT_DON_8,30.75465078904508
367928,FAT_DON_8,88892.36393634764
370551,FAT_DON_8,21.967607706460775
378753,FAT_DON_8,46.57132833769684
380703,FAT_DON_8,47.45003264595527
386585,FAT_DON_8,39.54169387162939
387344,FAT_DON_8,36.02687663859567
388919,FAT_DON_8,174.86215734342775
390333,FAT_DON_8,165.19640995258501
391904,FAT_DON_8,7161.4401123062125
393126,FAT_DON_8,7.0296344660674475
393127,FAT_DON_8,20.210199089943913
393130,FAT_DON_8,7.0296344660674475
393305,FAT_DON_8,5.272225849550585
398511,FAT_DON_8,39.54169387162939
398513,FAT_DON_8,19717.245973010933
398525,FAT_DON_8,65.02411881112388
398578,FAT_DON_8,79.08338774325878
405531,FAT_DON_8,29.87594648078665
405534,FAT_DON_8,30.75465078904508
405566,FAT_DON_8,10.54445169910117
409438,FAT_DON_8,83.47690928455094
411459,FAT_DON_8,55291.5898928535
411460,FAT_DON_8,14591.763742939504
411461,FAT_DON_8,52014.90152735782
411462,FAT_DON_8,136704.42275730538
411463,FAT_DON_8,13832.563220604221
411464,FAT_DON_8,695.0551078324188
411465,FAT_DON_8,306.6678035821924
411466,FAT_DON_8,1585.1825720982094
411467,FAT_DON_8,46368.34764248915
411468,FAT_DON_8,5483.114883532609
411469,FAT_DON_8,148561.65869294465
411470,FAT_DON_8,10885.388970705442
411471,FAT_DON_8,47437.73078563965
411472,FAT_DON_8,810.1653722142734
411473,FAT_DON_8,12434.544666165057
411474,FAT_DON_8,15086.474268489
411475,FAT_DON_8,30012.145648566708
411476,FAT_DON_8,61401.22094817438
411477,FAT_DON_8,113355.49187826236
411479,FAT_DON_8,12013.645302509267
411483,FAT_DON_8,300473.8169132787
411484,FAT_DON_8,35408.268805581734
411485,FAT_DON_8,221408.88196049337
411486,FAT_DON_8,63984.61161445417
411487,FAT_DON_8,43336.81777899755
411489,FAT_DON_8,298649.6267693342
411490,FAT_DON_8,6849.50008287447
411901,FAT_DON_8,5006.857148456539
411902,FAT_DON_8,13396.725883708037
411903,FAT_DON_8,27790.781157289395
413999,FAT_DON_8,101.05099544971955
416269,FAT_DON_8,1.7574086165168619
420247,FAT_DON_8,55844.29490274806
420889,FAT_DON_8,41.299102488146254
426355,FAT_DON_8,202.1019908994391
428125,FAT_DON_8,53981.44176924019
428126,FAT_DON_8,236.3714589215179
428127,FAT_DON_8,6889.920481054357
428128,FAT_DON_8,24269.81299409786
435590,FAT_DON_8,144553.88834297794
435591,FAT_DON_8,30083.32069753564
435830,FAT_DON_8,297.00205619134965
435837,FAT_DON_8,17.57408616516862
435838,FAT_DON_8,6.150930157809016
439375,FAT_DON_8,19.331494781685482
440497,FAT_DON_8,10.54445169910117
441620,FAT_DON_8,55.358371420281145
441770,FAT_DON_8,90.50654375061839
441771,FAT_DON_8,90.50654375061839
442563,FAT_DON_8,1118.5905844129825
444177,FAT_DON_8,34.269468022078804
445336,FAT_DON_8,195.07235643337165
445970,FAT_DON_8,148502.78550429133
445971,FAT_DON_8,285.57890018399
445972,FAT_DON_8,19847.29421063318
445973,FAT_DON_8,1293.4527417564104
445975,FAT_DON_8,884.85523841624
449673,FAT_DON_8,98298.0148519459
450749,FAT_DON_8,72.93245758544977
451515,FAT_DON_8,50.96484987898899
451640,FAT_DON_8,123176.76993166684
457387,FAT_DON_8,18968.589902374748
457388,FAT_DON_8,28173.01753138181
457390,FAT_DON_8,49025.549470662634
457391,FAT_DON_8,97449.18649016824
457392,FAT_DON_8,9781.736359532853
457393,FAT_DON_8,9140.282214504197
457394,FAT_DON_8,100798.80731324937
457395,FAT_DON_8,101468.37999614232
457396,FAT_DON_8,224.94830291415832
457398,FAT_DON_8,89.62783944235996
457400,FAT_DON_8,57.11578003679801
457401,FAT_DON_8,47.45003264595527
457405,FAT_DON_8,25.482424939494496
457412,FAT_DON_8,95827.97704143144
457416,FAT_DON_8,55.358371420281145
457421,FAT_DON_8,17081.13304823564
457424,FAT_DON_8,14459.079392392481
465515,FAT_DON_8,53.60096280376428
467705,FAT_DON_8,105.44451699101171
469378,FAT_DON_8,93.14265667539368
469585,FAT_DON_8,32510.301996945425
469588,FAT_DON_8,6392.573842580085
469589,FAT_DON_8,43474.77435539413
469590,FAT_DON_8,41253.40986411682
469591,FAT_DON_8,65440.62465323839
469592,FAT_DON_8,30473.465410402383
469593,FAT_DON_8,95292.84611770207
469595,FAT_DON_8,4.393521541292155
469596,FAT_DON_8,14242.918132560906
469599,FAT_DON_8,32.51205940556194
469602,FAT_DON_8,17.57408616516862
469603,FAT_DON_8,19.331494781685482
469604,FAT_DON_8,14.059268932134895
469605,FAT_DON_8,8.78704308258431
469606,FAT_DON_8,46.57132833769684
469607,FAT_DON_8,19.331494781685482
469609,FAT_DON_8,96.6574739084274
469610,FAT_DON_8,1919.9689135446718
469613,FAT_DON_8,2.6361129247752926
469615,FAT_DON_8,7.908338774325878
469616,FAT_DON_8,51.84355418724742
469617,FAT_DON_8,28.99724217252822
469618,FAT_DON_8,42.17780679640468
469621,FAT_DON_8,21.967607706460775
470145,FAT_DON_8,18075.82632518418
470146,FAT_DON_8,127704.73323212254
471854,FAT_DON_8,47.45003264595527
471870,FAT_DON_8,18730.461034836713
471871,FAT_DON_8,163.43900133606815
471872,FAT_DON_8,62.3880058863486
471874,FAT_DON_8,12.301860315618033
471875,FAT_DON_8,12494.29655912663
471881,FAT_DON_8,0.8787043082584309
473819,FAT_DON_8,1885.699445522593
474186,FAT_DON_8,169.58993149387717
476272,FAT_DON_8,14460.836801008998
478749,FAT_DON_8,2905.875147410631
478801,FAT_DON_8,41.299102488146254
479436,FAT_DON_8,82.59820497629251
479437,FAT_DON_8,4129.910248814625
480119,FAT_DON_8,3.5148172330337237
483215,FAT_DON_8,8939.058927913016
483216,FAT_DON_8,117346.56684637215
483217,FAT_DON_8,96733.9211832459
483218,FAT_DON_8,43205.01213275879
484018,FAT_DON_8,3775.7924125864774
484020,FAT_DON_8,17924.68918416373
491074,FAT_DON_8,646.7263708782052
491077,FAT_DON_8,80.84079635977565
499177,FAT_DON_8,162.56029702780972
500632,FAT_DON_8,34556.80433087931
500633,FAT_DON_8,212.6464425985403
500635,FAT_DON_8,618.6078330139354
500637,FAT_DON_8,3.5148172330337237
500638,FAT_DON_8,7.0296344660674475
500639,FAT_DON_8,10.54445169910117
500640,FAT_DON_8,9.665747390842741
502347,FAT_DON_8,5.272225849550585
502558,FAT_DON_8,2473.552627747483
502800,FAT_DON_8,6.150930157809016
504472,FAT_DON_8,11.423156007359601
511145,FAT_DON_8,35.14817233033724
511680,FAT_DON_8,26608.923862681808
512566,FAT_DON_8,38.662989563370964
515608,FAT_DON_8,1.7574086165168619
515619,FAT_DON_8,939036.1460634548
515620,FAT_DON_8,75208.3017438391
518635,FAT_DON_8,1984.9930323557953
518636,FAT_DON_8,9036.595106129704
518637,FAT_DON_8,192465.2407507689
520999,FAT_DON_8,2.6361129247752926
521000,FAT_DON_8,7.908338774325878
521003,FAT_DON_8,1217.0054669379267
521095,FAT_DON_8,146.74361947915799
521097,FAT_DON_8,4.393521541292155
523794,FAT_DON_8,28.11853786426979
525246,FAT_DON_8,27.23983355601136
525258,FAT_DON_8,119.5037859231466
525259,FAT_DON_8,6364.455304715815
525268,FAT_DON_8,35.14817233033724
525278,FAT_DON_8,170.4686358021356
525279,FAT_DON_8,43.056511104663116
525306,FAT_DON_8,45.692624029438406
525309,FAT_DON_8,1.7574086165168619
525310,FAT_DON_8,6.150930157809016
525318,FAT_DON_8,7.0296344660674475
525325,FAT_DON_8,4.393521541292155
525328,FAT_DON_8,60.63059726983173
525337,FAT_DON_8,44.81391972117998
525338,FAT_DON_8,21.967607706460775
525361,FAT_DON_8,58.87318865331487
525362,FAT_DON_8,1167.7980256754547
525365,FAT_DON_8,6.150930157809016
525367,FAT_DON_8,11.423156007359601
525369,FAT_DON_8,0.8787043082584309
525370,FAT_DON_8,19.331494781685482
525379,FAT_DON_8,12.301860315618033
525919,FAT_DON_8,43.93521541292155
526997,FAT_DON_8,14.937973240393324
527004,FAT_DON_8,1.7574086165168619
527012,FAT_DON_8,2.6361129247752926
527025,FAT_DON_8,13.180564623876464
536229,FAT_DON_8,7.0296344660674475
536231,FAT_DON_8,91078.58025529463
536233,FAT_DON_8,303.1529863491587
537006,FAT_DON_8,5071.002562959405
537007,FAT_DON_8,8832.735706613747
537011,FAT_DON_8,1427.8945009199501
537012,FAT_DON_8,288364.39284116926
537013,FAT_DON_8,20214.592611485205
537937,FAT_DON_8,39559.26795779456
537970,FAT_DON_8,9.665747390842741
537971,FAT_DON_8,1.7574086165168619
537972,FAT_DON_8,7.0296344660674475
537973,FAT_DON_8,50.086145570730565
543734,FAT_DON_8,74.68986620196664
545696,FAT_DON_8,40455.54635221816
545697,FAT_DON_8,393.65953009977704
546262,FAT_DON_8,10.54445169910117
546263,FAT_DON_8,22.846312014719203
546266,FAT_DON_8,8.78704308258431
546268,FAT_DON_8,7.0296344660674475
546269,FAT_DON_8,147.62232378741638
546270,FAT_DON_8,37.78428525511253
546273,FAT_DON_8,179.2556788847199
546274,FAT_DON_8,14.937973240393324
547042,FAT_DON_8,8914.455207281782
547043,FAT_DON_8,44563.48899332632
548476,FAT_DON_8,16.69538185691019
548477,FAT_DON_8,114.23156007359601
548479,FAT_DON_8,253.0668407784281
548480,FAT_DON_8,33640.31573736577
552396,FAT_DON_8,11009.286278169882
552398,FAT_DON_8,61386.28297493398
552531,FAT_DON_8,1167.7980256754547
553174,FAT_DON_8,59.7518929615733
553175,FAT_DON_8,85.2343179010678
553177,FAT_DON_8,17.57408616516862
553184,FAT_DON_8,88.74913513410152
553204,FAT_DON_8,340.9372716042712
553206,FAT_DON_8,18.452790473427047
553218,FAT_DON_8,1.7574086165168619
553220,FAT_DON_8,11.423156007359601
553481,FAT_DON_8,34.269468022078804
553482,FAT_DON_8,16.69538185691019
553973,FAT_DON_8,364.6622879272488
555970,FAT_DON_8,1096.6229767065217
556258,FAT_DON_8,6639.4897532007035
556259,FAT_DON_8,39038.196302997305
556263,FAT_DON_8,6.150930157809016
556264,FAT_DON_8,15.816677548651755
556267,FAT_DON_8,7.908338774325878
556268,FAT_DON_8,886.6126470327569
556269,FAT_DON_8,91.38524805887681
556270,FAT_DON_8,1208.2184238553425
557598,FAT_DON_8,27.23983355601136
561177,FAT_DON_8,106.32322129927014
561180,FAT_DON_8,28.99724217252822
562973,FAT_DON_8,246.91591062061912
562982,FAT_DON_8,63.26671019460702
562983,FAT_DON_8,88.74913513410152
563192,FAT_DON_8,52291.69338445923
563193,FAT_DON_8,26540.384926637646
563194,FAT_DON_8,14.059268932134895
565040,FAT_DON_8,35598.06893616555
565042,FAT_DON_8,34608.64788506656
565047,FAT_DON_8,14.059268932134895
565653,FAT_DON_8,50.086145570730565
566550,FAT_DON_8,20696.122572410823
566551,FAT_DON_8,11.423156007359601
566552,FAT_DON_8,9122.708128339029
568703,FAT_DON_8,39.54169387162939
568816,FAT_DON_8,6526.136897435366
573236,FAT_DON_8,1098.3803853230386
575586,FAT_DON_8,3.5148172330337237
575587,FAT_DON_8,2.6361129247752926
