taxon,sample_id,abundance,growth_rate,distance,degree centrality
AZC3J_29,AZC3JfromAZC5T,0.0012267761672885,0.0031100860516776,3.117140280923929,13.81012658227848
AZC3J_3,AZC3JfromAZC5T,0.0009400588648406,0.0023835417770717,0.9733027793787594,4.3544303797468356
AZC3J_30,AZC3JfromAZC5T,6.388514545125648e-05,0.0001624037701426,0.2624949501617565,5.708860759493671
AZC3J_32,AZC3JfromAZC5T,0.0045796309081923,0.011629929152239,7.803518123430654,17.873417721518987
AZC3J_33,AZC3JfromAZC5T,0.000634027826265,0.0016090192523047,2.2831755431168688,17.848101265822784
AZC3J_34,AZC3JfromAZC5T,0.0292385904896903,0.074348042997162,12.097122448218572,21.11392405063291
AZC3J_36,AZC3JfromAZC5T,0.0007471967432114,0.0027142743952708,0.7920334859135755,10.354430379746836
AZC3J_37,AZC3JfromAZC5T,0.000361867626459,0.0009181395304402,2.280103602329331,13.075949367088608
AZC3J_4,AZC3JfromAZC5T,8.686673545555002e-05,0.0007096311385908,0.1728088413219949,3.088607594936709
AZC3J_43,AZC3JfromAZC5T,0.0007335189161584,0.001861090292413,2.5448578780013573,12.417721518987342
AZC3J_44,AZC3JfromAZC5T,0.0010415089531201,0.0026404978657487,1.0495038433565391,4.987341772151899
AZC3J_45,AZC3JfromAZC5T,0.0028191341688468,0.0071556373910411,5.798444260573976,18.063291139240505
AZC3J_47,AZC3JfromAZC5T,0.0007160736456594,0.001817311135188,2.3704335229715467,13.708860759493671
AZC3J_49,AZC3JfromAZC5T,0.0083920535494063,0.0212656997117318,4.201633244869291,12.974683544303797
AZC3J_5,AZC3JfromAZC5T,0.0001837754928839,0.0004667369537,0.8788220737775825,20.59493670886076
AZC3J_50,AZC3JfromAZC5T,5.605146342422171e-05,0.0001424882023947,0.41129630645665205,13.962025316455696
AZC3J_52,AZC3JfromAZC5T,8.56992449231878e-07,2.665805048750096e-06,0.025773103609929904,7.974683544303797
AZC3J_53,AZC3JfromAZC5T,0.0063232598153633,0.0160256386525484,4.921242895466499,11.455696202531646
AZC3J_54,AZC3JfromAZC5T,8.734972217152753e-06,2.227688316401102e-05,0.0774066347922751,10.79746835443038
AZC3J_55,AZC3JfromAZC5T,0.0373521236502829,0.0947129372435709,12.554558127099494,20.835443037974684
AZC3J_56,AZC3JfromAZC5T,0.0068017674243024,0.0172909110076574,7.665958083866687,28.759493670886076
AZC3J_57,AZC3JfromAZC5T,0.0103676687216868,0.0262839019879911,10.170107911893066,19.11392405063291
AZC3J_58,AZC3JfromAZC5T,0.0009413792334144,0.0023861559677705,0.9688277958808934,6.40506329113924
AZC3J_59,AZC3JfromAZC5T,0.0143333413974607,0.0364038078156968,10.526261445921751,22.60759493670886
AZC3J_6,AZC3JfromAZC5T,0.010328276449541,0.0262301997128184,9.35813086187986,28.253164556962023
AZC3J_61,AZC3JfromAZC5T,0.0032630193479639,0.0082719700411788,5.88765597928023,14.860759493670885
AZC3J_62,AZC3JfromAZC5T,0.0015525135852105,0.0039436764927648,5.379005600281498,20.60759493670886
AZC3J_63,AZC3JfromAZC5T,0.001018406947736,0.0025852476406029,3.1968938884079505,13.746835443037975
AZC3J_64,AZC3JfromAZC5T,0.0186145540316891,0.0471710870009942,8.206776193881213,11.50632911392405
AZC3J_65,AZC3JfromAZC5T,0.0012324481714807,0.0031274808445284,3.4863968699757044,17.987341772151897
AZC3J_67,AZC3JfromAZC5T,0.0023659386046781,0.0060050615368247,5.162221263415803,18.063291139240505
AZC3J_68,AZC3JfromAZC5T,0.001262658064501,0.0035025162344493,1.2825874787523388,8.215189873417721
AZC3J_69,AZC3JfromAZC5T,0.001380979142108,0.0035062342233468,3.8983268025404327,12.987341772151899
AZC3J_7,AZC3JfromAZC5T,0.0007292370931917,0.0018496994306505,1.507228552756501,7.379746835443038
AZC3J_70,AZC3JfromAZC5T,0.0022071598990542,0.0059963882508944,1.366042101139098,11.873417721518987
AZC3J_71,AZC3JfromAZC5T,0.0060651195534431,0.0153749388302257,6.875696517543892,16.582278481012658
AZC3J_72,AZC3JfromAZC5T,0.0023717573669234,0.0060309161658677,5.249769395377447,23.696202531645568
AZC3J_73,AZC3JfromAZC5T,0.0005730210301621,0.0014540834661606,2.3278508892615624,16.746835443037973
AZC3J_74,AZC3JfromAZC5T,0.1392005059350695,0.3526876042474056,13.69918259707259,19.759493670886076
AZC3J_75,AZC3JfromAZC5T,0.002504088343945,0.0063452258987078,4.2830901239222285,11.10126582278481
AZC3J_76,AZC3JfromAZC5T,0.0004540201774954,0.0011529403189485,1.9346198070424379,14.531645569620252
AZC3J_77,AZC3JfromAZC5T,0.0032178739831353,0.0081636518971806,5.329417075278862,11.455696202531646
AZC3J_79,AZC3JfromAZC5T,0.0252186785329302,0.0639268340717146,11.880728044358682,15.886075949367088
AZC3J_8,AZC3JfromAZC5T,0.0005177136507989,0.0013131309228142,0.6226889656173429,5.037974683544304
AZC3J_81,AZC3JfromAZC5T,0.0027558329909459,0.0069917018758143,4.1976153595709444,18.27848101265823
AZC3J_82,AZC3JfromAZC5T,0.0353742070839049,0.0899124710536326,10.447989651221093,16.037974683544302
AZC3J_83,AZC3JfromAZC5T,0.001890450986945,0.0047916446662932,4.819864521034527,8.974683544303797
AZC3J_84,AZC3JfromAZC5T,0.0003671177608034,0.0009311654218518,1.7825443977194677,13.20253164556962
AZC3J_86,AZC3JfromAZC5T,0.0003135255551307,0.0007954214930046,1.3168029232572933,11.632911392405063
